qid,qtype,arm,budget,variants,fact_joint_recall,doc_joint_recall,candidate_fact_joint_recall,candidate_doc_joint_recall,all_located,n_facts,n_contained,n_fallback,rendered_tokens,duplicate_share,n_candidates,n_rendered,n_truncated,missing
mhr_q2018,comparison_query,S5_overlay_R2,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,1,False
mhr_q2018,comparison_query,S5_overlay_P0,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,1,False
mhr_q2018,comparison_query,S2_lazy,4000,,1.0,1.0,1.0,1.0,True,2,2,0,4000,0.0,257,9,1,False
mhr_q2018,comparison_query,ours_cheap,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,19,1,False
mhr_q2018,comparison_query,S4_static,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,17,1,False
mhr_q2018,comparison_query,S5_primary,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,17,1,False
mhr_q2018,comparison_query,S5_noPGR,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,17,1,False
mhr_q2018,comparison_query,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,18,1,False
mhr_q2018,comparison_query,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,17,1,False
mhr_q2018,comparison_query,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,17,1,False
mhr_q2018,comparison_query,S5_overlay_R2,8000,,0.0,0.0,1.0,1.0,True,2,1,0,8000,0.0,100,17,1,False
mhr_q2018,comparison_query,S5_overlay_P0,8000,,0.0,0.0,1.0,1.0,True,2,1,0,8000,0.0,100,18,1,False
mhr_q2018,comparison_query,S2_lazy,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,257,17,1,False
mhr_q0783,inference_query,ours_cheap,4000,,0.0,0.0,0.0,0.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q0783,inference_query,S4_static,4000,,0.0,0.0,0.0,0.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q0783,inference_query,S5_primary,4000,,0.0,0.0,0.0,0.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q0783,inference_query,S5_noPGR,4000,,0.0,0.0,0.0,0.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q0783,inference_query,S5_planner_rules,4000,,0.0,0.0,0.0,0.0,True,3,1,0,4000,0.0,100,9,1,False
mhr_q0783,inference_query,S5_planner_oracle,4000,,0.0,0.0,0.0,0.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q0783,inference_query,S5_overlay_R0,4000,,0.0,0.0,0.0,0.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q0783,inference_query,S5_overlay_R2,4000,,0.0,0.0,0.0,0.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q0783,inference_query,S5_overlay_P0,4000,,0.0,0.0,0.0,0.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q0783,inference_query,S2_lazy,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,207,9,1,False
mhr_q0783,inference_query,ours_cheap,8000,,0.0,0.0,0.0,0.0,True,3,2,0,8000,0.0,100,18,1,False
mhr_q0783,inference_query,S4_static,8000,,0.0,0.0,0.0,0.0,True,3,2,0,8000,0.0,100,17,1,False
mhr_q0783,inference_query,S5_primary,8000,,0.0,0.0,0.0,0.0,True,3,2,0,8000,0.0,100,18,1,False
mhr_q0783,inference_query,S5_noPGR,8000,,0.0,0.0,0.0,0.0,True,3,2,0,8000,0.0,100,18,1,False
mhr_q0783,inference_query,S5_planner_rules,8000,,0.0,0.0,0.0,0.0,True,3,2,0,8000,0.0,100,18,1,False
mhr_q0783,inference_query,S5_planner_oracle,8000,,0.0,0.0,0.0,0.0,True,3,2,0,8000,0.0,100,18,1,False
mhr_q0783,inference_query,S5_overlay_R0,8000,,0.0,0.0,0.0,0.0,True,3,2,0,8000,0.0,100,17,1,False
mhr_q0783,inference_query,S5_overlay_R2,8000,,0.0,0.0,0.0,0.0,True,3,2,0,8000,0.0,100,18,1,False
mhr_q0783,inference_query,S5_overlay_P0,8000,,0.0,0.0,0.0,0.0,True,3,2,0,8000,0.0,100,18,1,False
mhr_q0783,inference_query,S2_lazy,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,207,17,1,False
mhr_q2334,inference_query,ours_cheap,4000,,1.0,1.0,1.0,1.0,True,3,3,0,4000,0.0,100,9,1,False
mhr_q2334,inference_query,S4_static,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q2334,inference_query,S5_primary,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q2334,inference_query,S5_noPGR,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q2334,inference_query,S5_planner_rules,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q2334,inference_query,S5_planner_oracle,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q2334,inference_query,S5_overlay_R0,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q2334,inference_query,S5_overlay_R2,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q2334,inference_query,S5_overlay_P0,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q2334,inference_query,S2_lazy,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,165,9,1,False
mhr_q2334,inference_query,ours_cheap,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,18,1,False
mhr_q2334,inference_query,S4_static,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,17,1,False
mhr_q2334,inference_query,S5_primary,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,17,1,False
mhr_q2334,inference_query,S5_noPGR,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,17,1,False
mhr_q2334,inference_query,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,17,1,False
mhr_q2334,inference_query,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,17,1,False
mhr_q2334,inference_query,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,17,1,False
mhr_q2334,inference_query,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,17,1,False
mhr_q2334,inference_query,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,17,1,False
mhr_q2334,inference_query,S2_lazy,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,165,17,1,False
mhr_q0889,inference_query,ours_cheap,4000,,0.0,0.0,1.0,1.0,True,4,2,0,4000,0.0,100,10,1,False
mhr_q0889,inference_query,S4_static,4000,,0.0,0.0,1.0,1.0,True,4,2,0,4000,0.0,100,10,1,False
mhr_q0889,inference_query,S5_primary,4000,,0.0,0.0,1.0,1.0,True,4,2,0,4000,0.0,100,10,1,False
mhr_q0889,inference_query,S5_noPGR,4000,,0.0,0.0,1.0,1.0,True,4,2,0,4000,0.0,100,10,1,False
mhr_q0889,inference_query,S5_planner_rules,4000,,0.0,0.0,0.0,0.0,True,4,2,0,4000,0.0,100,10,1,False
mhr_q0889,inference_query,S5_planner_oracle,4000,,0.0,0.0,1.0,1.0,True,4,2,0,4000,0.0,100,10,1,False
mhr_q0889,inference_query,S5_overlay_R0,4000,,0.0,0.0,1.0,1.0,True,4,2,0,4000,0.0,100,10,1,False
mhr_q0889,inference_query,S5_overlay_R2,4000,,0.0,0.0,1.0,1.0,True,4,2,0,4000,0.0,100,10,1,False
mhr_q0889,inference_query,S5_overlay_P0,4000,,0.0,0.0,1.0,1.0,True,4,2,0,4000,0.0,100,10,1,False
mhr_q0889,inference_query,S2_lazy,4000,,0.0,0.0,1.0,1.0,True,4,2,0,4000,0.0,214,10,1,False
mhr_q0889,inference_query,ours_cheap,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,19,1,False
mhr_q0889,inference_query,S4_static,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,19,1,False
mhr_q0889,inference_query,S5_primary,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,19,1,False
mhr_q0889,inference_query,S5_noPGR,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,19,1,False
mhr_q0889,inference_query,S5_planner_rules,8000,,0.0,0.0,0.0,0.0,True,4,2,0,8000,0.0,100,20,1,False
mhr_q0889,inference_query,S5_planner_oracle,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,19,1,False
mhr_q0889,inference_query,S5_overlay_R0,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,19,1,False
mhr_q0889,inference_query,S5_overlay_R2,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,19,1,False
mhr_q0889,inference_query,S5_overlay_P0,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,19,1,False
mhr_q0889,inference_query,S2_lazy,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,214,19,1,False
mhr_q0320,comparison_query,ours_cheap,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,10,1,False
mhr_q0320,comparison_query,S4_static,4000,,1.0,1.0,1.0,1.0,True,2,2,0,3998,0.0,100,9,0,False
mhr_q0320,comparison_query,S5_primary,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,10,1,False
mhr_q0320,comparison_query,S5_noPGR,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,10,1,False
mhr_q0320,comparison_query,S5_planner_rules,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,10,1,False
mhr_q0320,comparison_query,S5_planner_oracle,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,10,1,False
mhr_q0320,comparison_query,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,True,2,2,0,4000,0.0,100,10,1,False
mhr_q0320,comparison_query,S5_overlay_R2,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,10,1,False
mhr_q0320,comparison_query,S5_overlay_P0,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,1,False
mhr_q0320,comparison_query,S2_lazy,4000,,1.0,1.0,1.0,1.0,True,2,2,0,3998,0.0,206,9,0,False
mhr_q0320,comparison_query,ours_cheap,8000,,0.0,0.0,1.0,1.0,True,2,1,0,8000,0.0,100,18,1,False
mhr_q0320,comparison_query,S4_static,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,18,1,False
mhr_q0320,comparison_query,S5_primary,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,19,1,False
mhr_q0320,comparison_query,S5_noPGR,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,19,1,False
mhr_q0320,comparison_query,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,19,1,False
mhr_q0320,comparison_query,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,19,1,False
mhr_q0320,comparison_query,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,18,1,False
mhr_q0320,comparison_query,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,19,1,False
mhr_q0320,comparison_query,S5_overlay_P0,8000,,0.0,0.0,1.0,1.0,True,2,1,0,8000,0.0,100,18,1,False
mhr_q0320,comparison_query,S2_lazy,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,206,18,1,False
mhr_q1395,inference_query,ours_cheap,4000,,0.0,0.0,1.0,1.0,True,3,0,0,4000,0.0,100,9,1,False
mhr_q1395,inference_query,S4_static,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,9,1,False
mhr_q1395,inference_query,S5_primary,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,9,1,False
mhr_q1395,inference_query,S5_noPGR,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,9,1,False
mhr_q1395,inference_query,S5_planner_rules,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,9,1,False
mhr_q1395,inference_query,S5_planner_oracle,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,9,1,False
mhr_q1395,inference_query,S5_overlay_R0,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,9,1,False
mhr_q1395,inference_query,S5_overlay_R2,4000,,0.0,0.0,1.0,1.0,True,3,0,0,4000,0.0,100,9,1,False
mhr_q1395,inference_query,S5_overlay_P0,4000,,0.0,0.0,0.0,0.0,True,3,1,0,4000,0.0,100,9,1,False
mhr_q1395,inference_query,S2_lazy,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,190,9,1,False
mhr_q1395,inference_query,ours_cheap,8000,,0.0,0.0,1.0,1.0,True,3,0,0,8000,0.0,100,18,1,False
mhr_q1395,inference_query,S4_static,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,17,1,False
mhr_q1395,inference_query,S5_primary,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,18,1,False
mhr_q1395,inference_query,S5_noPGR,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,18,1,False
mhr_q1395,inference_query,S5_planner_rules,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,18,1,False
mhr_q1395,inference_query,S5_planner_oracle,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,18,1,False
mhr_q1395,inference_query,S5_overlay_R0,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,17,1,False
mhr_q1395,inference_query,S5_overlay_R2,8000,,0.0,0.0,1.0,1.0,True,3,1,0,8000,0.0,100,18,1,False
mhr_q1395,inference_query,S5_overlay_P0,8000,,0.0,0.0,0.0,0.0,True,3,2,0,8000,0.0,100,18,1,False
mhr_q1395,inference_query,S2_lazy,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,190,17,1,False
mhr_q2550,comparison_query,ours_cheap,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,10,1,False
mhr_q2550,comparison_query,S4_static,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q2550,comparison_query,S5_primary,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,9,1,False
mhr_q2550,comparison_query,S5_noPGR,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,9,1,False
mhr_q2550,comparison_query,S5_planner_rules,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,9,1,False
mhr_q2550,comparison_query,S5_planner_oracle,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,9,1,False
mhr_q2550,comparison_query,S5_overlay_R0,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,9,1,False
mhr_q2550,comparison_query,S5_overlay_R2,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,9,1,False
mhr_q2550,comparison_query,S5_overlay_P0,4000,,0.0,0.0,1.0,1.0,True,3,1,0,4000,0.0,100,9,1,False
mhr_q2550,comparison_query,S2_lazy,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,185,9,1,False
mhr_q2550,comparison_query,ours_cheap,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,18,1,False
mhr_q2550,comparison_query,S4_static,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,18,1,False
mhr_q2550,comparison_query,S5_primary,8000,,0.0,0.0,1.0,1.0,True,3,1,0,8000,0.0,100,17,1,False
mhr_q2550,comparison_query,S5_noPGR,8000,,0.0,0.0,1.0,1.0,True,3,1,0,8000,0.0,100,17,1,False
mhr_q2550,comparison_query,S5_planner_rules,8000,,0.0,0.0,1.0,1.0,True,3,1,0,8000,0.0,100,17,1,False
mhr_q2550,comparison_query,S5_planner_oracle,8000,,0.0,0.0,1.0,1.0,True,3,1,0,8000,0.0,100,17,1,False
mhr_q2550,comparison_query,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,18,1,False
mhr_q2550,comparison_query,S5_overlay_R2,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,18,1,False
mhr_q2550,comparison_query,S5_overlay_P0,8000,,0.0,0.0,1.0,1.0,True,3,1,0,8000,0.0,100,19,1,False
mhr_q2550,comparison_query,S2_lazy,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,185,18,1,False
mhr_q1159,temporal_query,ours_cheap,4000,,1.0,1.0,1.0,1.0,True,3,3,0,4000,0.0,100,9,1,False
mhr_q1159,temporal_query,S4_static,4000,,1.0,1.0,1.0,1.0,True,3,3,0,4000,0.0,100,9,1,False
mhr_q1159,temporal_query,S5_primary,4000,,1.0,1.0,1.0,1.0,True,3,3,0,4000,0.0,100,10,1,False
mhr_q1159,temporal_query,S5_noPGR,4000,,1.0,1.0,1.0,1.0,True,3,3,0,4000,0.0,100,10,1,False
mhr_q1159,temporal_query,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,True,3,3,0,4000,0.0,100,9,1,False
mhr_q1159,temporal_query,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,True,3,3,0,4000,0.0,100,10,1,False
mhr_q1159,temporal_query,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,True,3,3,0,4000,0.0,100,9,1,False
mhr_q1159,temporal_query,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,True,3,3,0,4000,0.0,100,10,1,False
mhr_q1159,temporal_query,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,True,3,3,0,4000,0.0,100,10,1,False
mhr_q1159,temporal_query,S2_lazy,4000,,1.0,1.0,1.0,1.0,True,3,3,0,4000,0.0,267,9,1,False
mhr_q1159,temporal_query,ours_cheap,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,20,1,False
mhr_q1159,temporal_query,S4_static,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,20,1,False
mhr_q1159,temporal_query,S5_primary,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,19,1,False
mhr_q1159,temporal_query,S5_noPGR,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,19,1,False
mhr_q1159,temporal_query,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,20,1,False
mhr_q1159,temporal_query,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,19,1,False
mhr_q1159,temporal_query,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,20,1,False
mhr_q1159,temporal_query,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,19,1,False
mhr_q1159,temporal_query,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,19,1,False
mhr_q1159,temporal_query,S2_lazy,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,267,20,1,False
mhr_q1719,inference_query,ours_cheap,4000,,0.0,0.0,1.0,1.0,True,4,2,0,4000,0.0,100,9,1,False
mhr_q1719,inference_query,S4_static,4000,,0.0,0.0,1.0,1.0,True,4,2,0,4000,0.0,100,10,1,False
mhr_q1719,inference_query,S5_primary,4000,,0.0,0.0,0.0,0.0,True,4,2,0,4000,0.0,100,10,1,False
mhr_q1719,inference_query,S5_noPGR,4000,,0.0,0.0,0.0,0.0,True,4,2,0,4000,0.0,100,10,1,False
mhr_q1719,inference_query,S5_planner_rules,4000,,0.0,0.0,0.0,0.0,True,4,1,0,4000,0.0,100,10,1,False
mhr_q1719,inference_query,S5_planner_oracle,4000,,0.0,0.0,0.0,0.0,True,4,2,0,4000,0.0,100,10,1,False
mhr_q1719,inference_query,S5_overlay_R0,4000,,0.0,0.0,1.0,1.0,True,4,2,0,4000,0.0,100,10,1,False
mhr_q1719,inference_query,S5_overlay_R2,4000,,0.0,0.0,0.0,0.0,True,4,2,0,4000,0.0,100,10,1,False
mhr_q1719,inference_query,S5_overlay_P0,4000,,0.0,0.0,0.0,0.0,True,4,2,0,4000,0.0,100,9,1,False
mhr_q1719,inference_query,S2_lazy,4000,,0.0,0.0,1.0,1.0,True,4,2,0,4000,0.0,205,10,1,False
mhr_q1719,inference_query,ours_cheap,8000,,0.0,0.0,1.0,1.0,True,4,3,0,8000,0.0,100,18,1,False
mhr_q1719,inference_query,S4_static,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,18,1,False
mhr_q1719,inference_query,S5_primary,8000,,0.0,0.0,0.0,0.0,True,4,3,0,8000,0.0,100,18,1,False
mhr_q1719,inference_query,S5_noPGR,8000,,0.0,0.0,0.0,0.0,True,4,3,0,8000,0.0,100,18,1,False
mhr_q1719,inference_query,S5_planner_rules,8000,,0.0,0.0,0.0,0.0,True,4,2,0,8000,0.0,100,18,1,False
mhr_q1719,inference_query,S5_planner_oracle,8000,,0.0,0.0,0.0,0.0,True,4,3,0,8000,0.0,100,18,1,False
mhr_q1719,inference_query,S5_overlay_R0,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,100,18,1,False
mhr_q1719,inference_query,S5_overlay_R2,8000,,0.0,0.0,0.0,0.0,True,4,3,0,8000,0.0,100,18,1,False
mhr_q1719,inference_query,S5_overlay_P0,8000,,0.0,0.0,0.0,0.0,True,4,3,0,8000,0.0,100,18,1,False
mhr_q1719,inference_query,S2_lazy,8000,,0.0,0.0,1.0,1.0,True,4,2,0,8000,0.0,205,18,1,False
mhr_q1421,inference_query,ours_cheap,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,10,1,False
mhr_q1421,inference_query,S4_static,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q1421,inference_query,S5_primary,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,10,1,False
mhr_q1421,inference_query,S5_noPGR,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,10,1,False
mhr_q1421,inference_query,S5_planner_rules,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,10,1,False
mhr_q1421,inference_query,S5_planner_oracle,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,10,1,False
mhr_q1421,inference_query,S5_overlay_R0,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q1421,inference_query,S5_overlay_R2,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q1421,inference_query,S5_overlay_P0,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,100,9,1,False
mhr_q1421,inference_query,S2_lazy,4000,,0.0,0.0,1.0,1.0,True,3,2,0,4000,0.0,194,9,1,False
mhr_q1421,inference_query,ours_cheap,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,20,1,False
mhr_q1421,inference_query,S4_static,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,19,1,False
mhr_q1421,inference_query,S5_primary,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,20,1,False
mhr_q1421,inference_query,S5_noPGR,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,20,1,False
mhr_q1421,inference_query,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,20,1,False
mhr_q1421,inference_query,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,True,3,3,0,8000,0.0,100,20,1,False
mhr_q1421,inference_query,S5_overlay_R0,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,19,1,False
mhr_q1421,inference_query,S5_overlay_R2,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,19,1,False
mhr_q1421,inference_query,S5_overlay_P0,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,100,19,1,False
mhr_q1421,inference_query,S2_lazy,8000,,0.0,0.0,1.0,1.0,True,3,2,0,8000,0.0,194,19,1,False
mhr_q1132,comparison_query,ours_cheap,4000,,1.0,1.0,1.0,1.0,True,2,2,0,4000,0.0,100,10,1,False
mhr_q1132,comparison_query,S4_static,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,1,False
mhr_q1132,comparison_query,S5_primary,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,10,1,False
mhr_q1132,comparison_query,S5_noPGR,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,10,1,False
mhr_q1132,comparison_query,S5_planner_rules,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,10,1,False
mhr_q1132,comparison_query,S5_planner_oracle,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,10,1,False
mhr_q1132,comparison_query,S5_overlay_R0,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,9,1,False
mhr_q1132,comparison_query,S5_overlay_R2,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,11,1,False
mhr_q1132,comparison_query,S5_overlay_P0,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,100,10,1,False
mhr_q1132,comparison_query,S2_lazy,4000,,0.0,0.0,1.0,1.0,True,2,1,0,4000,0.0,243,9,1,False
mhr_q1132,comparison_query,ours_cheap,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,19,1,False
mhr_q1132,comparison_query,S4_static,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,20,1,False
mhr_q1132,comparison_query,S5_primary,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,19,1,False
mhr_q1132,comparison_query,S5_noPGR,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,19,1,False
mhr_q1132,comparison_query,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,19,1,False
mhr_q1132,comparison_query,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,19,1,False
mhr_q1132,comparison_query,S5_overlay_R0,8000,,0.0,0.0,1.0,1.0,True,2,1,0,8000,0.0,100,20,1,False
mhr_q1132,comparison_query,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,20,1,False
mhr_q1132,comparison_query,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,100,19,1,False
mhr_q1132,comparison_query,S2_lazy,8000,,1.0,1.0,1.0,1.0,True,2,2,0,8000,0.0,243,20,1,False
mhr_q1019,comparison_query,ours_cheap,4000,,0.0,0.0,1.0,1.0,True,3,0,0,4000,0.0,100,9,1,False
