answer,answer_cached,answer_key,answer_seconds,answer_tokens_in,answer_tokens_out,answer_usd,cash_usd,context_tokens,correct,id,incremental_answer_usd,incremental_judge_usd,judge,judge_keys,judge_usd,metric,reader,score,seconds,supplementary,type
North America,False,a0f1cf7d810c2081cec5f4e08a90e9d30d46b2eac6d209f89f4fb3cd7451af52,4.436398708028719,4808,737,0.00636975,0.00636975,4000,0.0,factconsolidation_mh_64k_no90,0.00636975,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.684398915967904,{},multi_hop
English,False,523992059ed4709fea34b9de33be78bb04154acff8a880d6327e5c90aa51596d,4.872200207959395,4886,739,0.00643575,0.00643575,4000,0.0,factconsolidation_mh_64k_no91,0.00643575,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.961558416951448,{},multi_hop
American football,False,33b8da52288595f51703d393a9e2628e3b716852c3951366f97294cb75e20600,5.403446167008951,4877,739,0.006429,0.006429,4000,0.0,factconsolidation_mh_64k_no92,0.006429,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.439651333959773,{},multi_hop
Naoki Urasawa,False,6d663d465132bbc2586915c2fc5b1a3f081fc35e21e450184aedc26b0edb4b1a,5.351896499982104,4762,738,0.006339,0.006339,4000,0.0,factconsolidation_mh_64k_no94,0.006339,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.4577333749621175,{},multi_hop
Antarctica,False,26a05a048521b10e32c5631f4ac491262a67dba0d529cf3bca2c914450e89378,5.469876707997173,4759,741,0.006348,0.006348,4000,0.0,factconsolidation_mh_64k_no80,0.006348,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.4802139579551294,{},multi_hop
New York City,False,b9194a67ba275b93bd73f4b6f6ee5531e9b252f8c856ddd56b3609ca6179c062,5.660064042021986,4821,736,0.00637575,0.00637575,4000,0.0,factconsolidation_mh_64k_no84,0.00637575,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.723572042013984,{},multi_hop
Ireland,False,a7802c37dc812668cc3345795a331436a879c79c5ccbd3f08c89c1255c253b61,5.793504125031177,4844,739,0.00640425,0.00640425,4000,0.0,factconsolidation_mh_64k_no85,0.00640425,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.8412762910011224,{},multi_hop
British Broadcasting Corporation,False,200dac0df61a191d1a047f1e117c1a52d25ef47d857e2ece3318f71c41a17e13,4.259085625002626,4759,736,0.00632925,0.00632925,4000,0.0,factconsolidation_mh_64k_no96,0.00632925,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.268431624979712,{},multi_hop
Mountain View,False,7fdcf8b526eca1c93a82a70273af5a2ef8f81c8ae2e1db4e5adee8a69532b90a,5.12459525000304,4851,742,0.00642075,0.00642075,4000,0.0,factconsolidation_mh_64k_no97,0.00642075,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.160395333019551,{},multi_hop
Guðni Jóhannesson,False,dd607e969fadf33211b84d74dcbb55045b94370efe2d4672df6434cc114624ea,5.33723241701955,4796,744,0.006387,0.006387,4000,0.0,factconsolidation_mh_64k_no98,0.006387,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.393336999986786,{},multi_hop
Moscow,False,ea3a7f969f800e5d85044451aa34fb77123f0d9a293c186c365400223c5cc3cc,5.576185334008187,4842,738,0.006399,0.006399,4000,0.0,factconsolidation_mh_64k_no99,0.006399,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.596071582986042,{},multi_hop
