answer,answer_cached,answer_key,answer_seconds,answer_tokens_in,answer_tokens_out,answer_usd,cash_usd,context_tokens,correct,id,incremental_answer_usd,incremental_judge_usd,judge,judge_keys,judge_usd,metric,reader,score,seconds,supplementary,type
association football,False,bf4299bc278d68dd5a457f31de8ed8ae3d97c34443b917255b3f5ecc351383f7,2.7230412919889204,4840,245,0.00454875,0.00454875,4000,1.0,factconsolidation_sh_64k_no81,0.00454875,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.750050041009672,{},single_hop
James Badge Dale,False,f4c9bee485ad433f86013929d06d99b5aded5e74d84459875663db3fb20aa505,2.7066107079735957,4805,336,0.00486375,0.00486375,4000,1.0,factconsolidation_sh_64k_no85,0.00486375,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.7947478749556467,{},single_hop
Esperanto,False,d65d7f7265868814cb74d0b196247f86b699697acb1c326a04e82014582951eb,2.625203584029805,4802,266,0.004599,0.004599,4000,1.0,factconsolidation_sh_64k_no93,0.004599,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.868741958984174,{},single_hop
baseball,False,2cafa9601c186e02f9e966de0e5e6507e9acf86111e91cb8e47c8f102ac4cf2a,2.765208833036013,4820,280,0.004665,0.004665,4000,1.0,factconsolidation_sh_64k_no86,0.004665,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.180912374984473,{},single_hop
Persian,False,8fa82e170ece5f1206d3dd465a793df9e49bd8f5559118fa717b94c448b81629,3.724353457975667,4846,733,0.00638325,0.00638325,4000,1.0,factconsolidation_sh_64k_no80,0.00638325,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.7391819590120576,{},single_hop
Ireland,False,a7811a21e647aba24cbb52d55bc5e1083c0ce7c9c5ce1d242fe53458064a8372,3.4915334170218557,4859,505,0.005538,0.005538,4000,1.0,factconsolidation_sh_64k_no84,0.005538,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,3.7998630839865655,{},single_hop
Eve Ensler,False,b69e3dc64bdddc22586d4df08b4689a189fb6c280776a838cc8f9b024169c313,1.9670563340187073,4729,144,0.00408675,0.00408675,4000,1.0,factconsolidation_sh_64k_no96,0.00408675,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,1.9913824160466902,{},single_hop
United States of America,False,40b786a554181f3693353d9cc59e8bc97f4428d45d91f9218ffaf15c83baf3b5,2.0693407080252655,4800,150,0.0041625,0.0041625,4000,1.0,factconsolidation_sh_64k_no99,0.0041625,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.1027132499730214,{},single_hop
baseball,False,cf0b0802c1b89137303ab59f3881ce9250046724ed2fb06af2bc818cfc70cd55,2.4874827080057003,4878,222,0.004491,0.004491,4000,0.0,factconsolidation_sh_64k_no97,0.004491,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,2.4980452920426615,{},single_hop
England,False,7c7342ba301b7e98080106baceba24a7cf7b6e56354883ab696c7d660da3ada2,2.7053898330195807,4780,270,0.0045975,0.0045975,4000,1.0,factconsolidation_sh_64k_no98,0.0045975,0,,[],0,substring_exact_match,gemini-3.6-flash,1.0,2.761226750037167,{},single_hop
