item_index,label,gate_score,passed
4119,0,-0.066793,1
974,1,-0.95816,1
3047,1,2.14835,1
1123,1,-0.653489,1
4637,0,-1.364603,0
7478,0,-2.496151,0
4975,0,-1.734835,0
2576,1,2.153123,1
6057,0,-2.901244,0
5551,0,-2.191093,0
3735,1,0.2792,1
4916,0,-1.043763,1
3347,1,0.515668,1
2010,1,3.003718,1
5922,0,-1.852142,0
4475,0,-2.550205,0
4017,0,-2.194848,0
1623,1,2.570801,1
2311,1,3.679874,1
6387,0,0.323353,1
2634,1,2.534214,1
7156,0,-0.938931,1
3019,1,2.546773,1
3746,1,3.380479,1
3940,1,1.365361,1
6909,0,-1.063329,1
3015,1,-1.643612,0
4528,0,-0.745304,1
1961,1,3.27342,1
7924,0,-1.588885,0
467,1,0.740879,1
3422,1,2.373356,1
610,1,2.317602,1
4845,0,-1.330678,0
7615,0,-0.887574,1
1328,1,0.446261,1
4891,0,-1.180371,1
1999,1,0.620537,1
5813,0,0.919183,1
5876,0,-0.335878,1
5261,0,-2.461636,0
1689,1,4.06248,1
4196,0,-3.003533,0
1443,1,1.761839,1
3730,1,0.168768,1
7534,0,0.995011,1
3216,1,3.457696,1
6371,0,-2.796762,0
979,1,-1.711502,0
2886,1,1.906071,1
195,1,2.860926,1
6632,0,-1.72329,0
4098,0,-2.403453,0
4256,0,-0.653103,1
1842,1,2.941448,1
4992,0,-1.55315,0
7153,0,-3.537541,0
1099,1,1.701819,1
7210,0,-0.287606,1
2155,1,2.165975,1
1618,1,2.882241,1
1537,1,0.063414,1
3797,1,4.419459,1
5509,0,-1.10567,1
949,1,0.005662,1
6522,0,-0.786727,1
708,1,3.314649,1
605,1,2.373797,1
1343,1,2.996207,1
6665,0,-0.261799,1
2112,1,-1.828804,0
3680,1,2.18503,1
210,1,2.791228,1
3743,1,2.639313,1
5806,0,-1.042675,1
2659,1,2.190012,1
1103,1,-0.228484,1
7776,0,-2.175916,0
7915,0,-3.860494,0
6528,0,-1.397804,0
139,1,5.12181,1
2529,1,3.454537,1
1896,1,2.495032,1
3973,1,1.096319,1
2369,1,1.589739,1
994,1,2.204015,1
6731,0,-0.818767,1
6381,0,-1.932651,0
4414,0,-0.004692,1
7439,0,-1.070623,1
5286,0,-0.711675,1
2830,1,1.884115,1
1376,1,2.995204,1
2068,1,2.390526,1
7992,0,-2.224456,0
2121,1,2.823326,1
4561,0,-1.559538,0
2758,1,0.895108,1
6878,0,-1.941179,0
889,1,2.851493,1
6125,0,0.858532,1
2596,1,1.797785,1
3906,1,0.489873,1
5180,0,-0.405103,1
1968,1,1.776627,1
6204,0,-2.489468,0
6213,0,-2.124413,0
2049,1,-0.083588,1
1238,1,2.184619,1
5271,0,-3.27239,0
2208,1,2.5679,1
3888,1,0.729487,1
6102,0,-2.420888,0
4470,0,-1.097988,1
3172,1,1.836611,1
4221,0,-1.443828,0
7511,0,-2.567014,0
1445,1,1.394288,1
4325,0,-2.596843,0
2618,1,1.415291,1
5290,0,0.482677,1
6779,0,-2.682539,0
2329,1,2.002699,1
5210,0,-1.496431,0
7850,0,0.185729,1
3784,1,1.34202,1
4783,0,-3.518943,0
3925,1,2.039551,1
5862,0,-2.771559,0
5651,0,-1.458755,0
793,1,3.252438,1
4714,0,-2.572192,0
5052,0,-0.783226,1
624,1,5.199282,1
6221,0,-1.5599,0
5378,0,1.251585,1
4351,0,-2.870785,0
3923,1,-0.418201,1
4298,0,-0.026652,1
6743,0,-2.053607,0
1750,1,2.639084,1
5846,0,-3.262528,0
5425,0,0.212161,1
7574,0,-1.769596,0
452,1,1.065686,1
1989,1,2.309418,1
4655,0,-1.634936,0
1004,1,2.044048,1
812,1,1.692032,1
63,1,3.047161,1
6466,0,1.991987,1
5746,0,-1.252816,0
1529,1,2.998142,1
6844,0,-0.026256,1
2608,1,3.553071,1
2877,1,2.066652,1
6037,0,0.189341,1
4264,0,-2.838552,0
462,1,0.506385,1
3510,1,2.118143,1
1413,1,3.177293,1
2559,1,1.921213,1
1718,1,3.229633,1
1725,1,2.280508,1
7109,0,-2.806873,0
7705,0,-0.320967,1
6222,0,-0.797967,1
2473,1,-2.242844,0
2255,1,1.82694,1
4658,0,-3.683397,0
4170,0,-2.478022,0
1310,1,4.311448,1
6299,0,-0.594727,1
5910,0,-1.940173,0
393,1,4.187816,1
7408,0,-3.469675,0
1425,1,2.215178,1
5888,0,-0.881073,1
1882,1,1.131216,1
6910,0,-0.484971,1
1756,1,4.397359,1
226,1,3.737465,1
50,1,-2.281023,0
4918,0,-2.63243,0
569,1,2.813684,1
5627,0,-0.564347,1
3495,1,0.782451,1
6215,0,-2.284574,0
2339,1,3.405373,1
875,1,2.170178,1
5221,0,-2.536503,0
6617,0,-1.696689,0
1202,1,0.498807,1
5268,0,1.857786,1
3221,1,3.31213,1
1220,1,-0.006156,1
920,1,3.223929,1
2957,1,0.844418,1
4393,0,-1.151499,1
7066,0,-1.03935,1
1710,1,1.736155,1
6030,0,-1.006492,1
2427,1,-1.081367,1
7829,0,-1.51919,0
3732,1,4.081399,1
470,1,-1.04561,1
2875,1,1.738483,1
5740,0,-0.83147,1
4237,0,-2.484883,0
7053,0,-1.240365,0
134,1,1.410001,1
2654,1,1.835542,1
7268,0,-3.05768,0
5433,0,-2.202085,0
3245,1,4.04243,1
683,1,0.463664,1
4566,0,-2.653544,0
5202,0,-1.3254,0
1194,1,1.810442,1
924,1,0.053722,1
5616,0,-0.554408,1
4209,0,-2.170039,0
4073,0,-1.812946,0
4022,0,1.838116,1
7321,0,0.412941,1
156,1,3.260797,1
6546,0,-3.700534,0
7118,0,-0.593716,1
1391,1,1.926243,1
346,1,0.305451,1
7001,0,0.226037,1
2635,1,0.878259,1
7512,0,-2.9581,0
176,1,3.103043,1
6739,0,-2.91093,0
1475,1,2.241565,1
5038,0,-2.805233,0
3575,1,0.665781,1
629,1,3.224664,1
4027,0,-1.485571,0
2402,1,-1.949801,0
7045,0,-0.437884,1
4638,0,-1.22428,1
5186,0,0.135662,1
895,1,3.522244,1
7401,0,-1.908459,0
6245,0,-0.915026,1
7969,0,-1.362609,0
1273,1,2.839192,1
180,1,-0.927609,1
1306,1,0.524163,1
4373,0,-2.539413,0
5990,0,-0.639756,1
3133,1,-2.523139,0
6300,0,-2.840964,0
803,1,1.962764,1
5845,0,-1.20484,1
1058,1,-0.321972,1
6430,0,-1.801865,0
6678,0,-1.658197,0
1351,1,4.235564,1
3464,1,3.001558,1
5465,0,-2.035649,0
1607,1,0.401296,1
3799,1,0.414658,1
5421,0,-2.753716,0
5094,0,-1.834447,0
1474,1,3.984942,1
1223,1,1.267895,1
6400,0,-0.698734,1
4200,0,-2.60432,0
3301,1,0.90974,1
7895,0,-1.796404,0
2265,1,2.054151,1
3323,1,2.728267,1
7560,0,-0.901398,1
5169,0,-1.958529,0
6751,0,-0.729464,1
7444,0,-0.555816,1
6407,0,-2.52066,0
3008,1,1.945917,1
113,1,2.626613,1
6414,0,-1.655382,0
1870,1,0.894432,1
7943,0,-1.996174,0
4677,0,-0.928457,1
5233,0,-0.525638,1
6423,0,-0.980512,1
595,1,0.730978,1
3827,1,0.30067,1
2018,1,-1.059427,1
5250,0,-2.371856,0
5376,0,-1.150318,1
308,1,2.088136,1
5273,0,0.245275,1
108,1,3.250328,1
7214,0,-1.192561,1
7219,0,-3.15908,0
6703,0,-2.291298,0
6115,0,-0.540812,1
2412,1,-0.941015,1
7777,0,0.259947,1
4449,0,1.690761,1
3485,1,-1.759583,0
417,1,1.692657,1
5447,0,-2.915028,0
6441,0,-1.71732,0
7546,0,-1.870129,0
5568,0,-1.974223,0
6446,0,0.304219,1
1625,1,1.410768,1
904,1,2.023905,1
7320,0,-3.034716,0
5660,0,-2.026533,0
6261,0,-1.6013,0
380,1,1.503966,1
7859,0,0.858854,1
6789,0,-0.372241,1
767,1,1.287626,1
6413,0,-3.174723,0
3378,1,1.67247,1
5624,0,-0.822536,1
3920,1,1.812139,1
5343,0,-1.84842,0
6576,0,-2.133186,0
4976,0,-1.943328,0
2046,1,1.323092,1
3701,1,0.698114,1
3876,1,2.17217,1
6104,0,-2.054684,0
2183,1,3.921234,1
860,1,-0.691705,1
3518,1,0.462907,1
6762,0,-2.154257,0
6448,0,0.331658,1
6519,0,-2.523492,0
6649,0,-0.969057,1
6079,0,-3.012041,0
4294,0,-1.894543,0
6842,0,-1.663433,0
4980,0,-0.767299,1
1330,1,3.168979,1
2253,1,0.806158,1
2048,1,2.030047,1
1716,1,2.20429,1
6361,0,-1.473938,0
3195,1,1.253318,1
1211,1,1.658471,1
4708,0,-1.018876,1
6158,0,-2.597118,0
2619,1,2.540027,1
5731,0,-0.200516,1
6477,0,-2.642311,0
2907,1,0.966387,1
7437,0,-0.722169,1
1015,1,1.223073,1
7696,0,-1.192039,1
3387,1,0.339449,1
5649,0,-1.28012,0
1845,1,0.817292,1
6795,0,-0.257852,1
2197,1,2.790913,1
5937,0,-1.975412,0
5016,0,-2.582454,0
5326,0,-1.091307,1
6766,0,-0.662302,1
4461,0,-1.919278,0
2818,1,2.346834,1
1717,1,3.374942,1
6802,0,-2.671165,0
2993,1,2.005501,1
4929,0,0.193164,1
7205,0,0.796055,1
3615,1,2.623701,1
6083,0,-1.365847,0
5901,0,-1.640813,0
2362,1,2.361658,1
1565,1,2.203319,1
6638,0,-1.058919,1
6986,0,-2.117675,0
1151,1,0.047439,1
2288,1,3.008234,1
2995,1,0.402445,1
1929,1,2.364232,1
3838,1,-0.39989,1
2816,1,1.894536,1
4627,0,-1.564008,0
3721,1,1.709771,1
3450,1,1.120282,1
666,1,1.990357,1
2650,1,3.916464,1
3714,1,2.218044,1
4888,0,0.079015,1
2185,1,2.036498,1
5709,0,-2.572239,0
3999,1,1.628319,1
5933,0,-0.612777,1
2584,1,2.100206,1
1227,1,0.539715,1
3849,1,0.859825,1
2573,1,2.12002,1
5702,0,-2.52813,0
5300,0,-0.888048,1
7152,0,-2.393337,0
0,1,1.545436,1
3184,1,1.65904,1
2440,1,-1.133204,1
5434,0,-1.516985,0
3532,1,0.927686,1
2789,1,1.114247,1
1702,1,3.680809,1
7226,0,-2.640123,0
6151,0,-1.919611,0
3397,1,0.683983,1
7292,0,-0.473601,1
546,1,-0.078471,1
7743,0,-1.973756,0
4290,0,-1.823457,0
1315,1,0.794915,1
1071,1,-0.210051,1
4588,0,-1.114966,1
7812,0,-0.513072,1
222,1,0.973905,1
3436,1,2.121394,1
5299,0,-2.120802,0
7708,0,-3.053946,0
4878,0,1.135385,1
1177,1,1.021696,1
6952,0,1.562975,1
2978,1,1.444358,1
7832,0,-3.682994,0
7089,0,-2.204969,0
203,1,1.275806,1
7886,0,0.019805,1
2113,1,-0.309604,1
1951,1,1.734451,1
1668,1,3.002512,1
842,1,-0.188398,1
2421,1,0.07896,1
2217,1,3.359933,1
4204,0,-2.410048,0
3013,1,1.538679,1
6017,0,-1.266489,0
7467,0,-2.089172,0
947,1,1.859518,1
4889,0,-1.325499,0
6742,0,-1.829937,0
4284,0,-1.324337,0
5751,0,0.427356,1
3594,1,2.687747,1
6082,0,0.240648,1
4832,0,-2.527297,0
4936,0,-0.071061,1
7756,0,-2.485882,0
2011,1,1.555519,1
836,1,0.816107,1
225,1,2.798499,1
6612,0,-3.073606,0
6096,0,0.496277,1
302,1,3.141843,1
444,1,1.502961,1
6578,0,-2.323482,0
5205,0,-2.124047,0
3239,1,3.17262,1
5490,0,-2.514062,0
5519,0,-3.001286,0
2392,1,1.213218,1
2716,1,0.873672,1
1046,1,1.222214,1
2175,1,-1.434513,0
4495,0,-0.699047,1
752,1,1.621392,1
3208,1,0.244233,1
3695,1,2.381097,1
7643,0,-0.99681,1
71,1,1.600708,1
6226,0,-1.330779,0
142,1,2.016591,1
6398,0,-1.855398,0
4117,0,-2.201283,0
7080,0,-2.001067,0
7390,0,-2.938492,0
3219,1,2.920071,1
2333,1,0.897131,1
4061,0,-1.625525,0
3235,1,3.474046,1
6143,0,-0.65109,1
5498,0,-2.072985,0
3889,1,1.140969,1
5948,0,-2.806615,0
5894,0,-2.922795,0
5222,0,-2.800738,0
4999,0,-1.489344,0
3062,1,2.350357,1
2070,1,-2.260957,0
2071,1,4.230465,1
1370,1,2.200897,1
2147,1,3.86956,1
1397,1,0.886499,1
5036,0,-3.707216,0
1163,1,2.057402,1
5800,0,-1.141548,1
5711,0,-1.988832,0
4719,0,-2.390331,0
7485,0,-1.074198,1
7700,0,-3.372208,0
4297,0,-2.554984,0
4636,0,-0.235743,1
5124,0,-2.597555,0
9,1,3.913017,1
2963,1,3.11712,1
3843,1,-2.879975,0
2133,1,2.26306,1
4824,0,-1.081488,1
901,1,3.046104,1
6941,0,-1.791728,0
746,1,-0.029231,1
3890,1,0.894429,1
7980,0,0.412866,1
1701,1,0.476807,1
4183,0,-1.410771,0
4210,0,-0.720284,1
6199,0,-1.877013,0
1609,1,2.976828,1
1597,1,3.441239,1
1828,1,1.284863,1
3276,1,4.31969,1
2658,1,1.272277,1
2383,1,1.385081,1
880,1,0.49484,1
312,1,1.88684,1
2591,1,-1.122017,1
4486,0,-0.593414,1
3645,1,2.159758,1
7431,0,0.386566,1
2770,1,1.009201,1
364,1,3.084334,1
1182,1,2.686637,1
4423,0,-0.52815,1
1331,1,1.635416,1
1247,1,1.689918,1
6894,0,0.348833,1
550,1,-0.3414,1
1139,1,3.87929,1
2571,1,1.957841,1
2349,1,2.014407,1
2837,1,-0.843954,1
5542,0,0.935094,1
769,1,2.072891,1
5088,0,-1.991634,0
804,1,0.216174,1
3027,1,-0.325492,1
586,1,0.831505,1
214,1,3.124756,1
6659,0,-0.365241,1
6000,0,-0.507908,1
6486,0,-1.60616,0
1733,1,1.762965,1
161,1,1.554394,1
4510,0,-1.921215,0
6982,0,-3.194134,0
5914,0,-1.848277,0
1049,1,1.799879,1
1065,1,2.341218,1
6162,0,-2.334388,0
1902,1,1.854573,1
3905,1,0.670622,1
7465,0,-1.397564,0
7749,0,-3.233559,0
4178,0,-3.980193,0
6282,0,-1.205583,1
2893,1,2.87293,1
2687,1,1.567483,1
2854,1,-0.951909,1
7141,0,2.530483,1
5995,0,-1.348129,0
283,1,2.789247,1
4771,0,-3.353286,0
2012,1,1.80844,1
4596,0,-0.735575,1
2466,1,-1.027049,1
6906,0,-1.854459,0
4184,0,-2.432882,0
7760,0,-1.986666,0
5697,0,-1.829276,0
5485,0,-2.541486,0
3181,1,1.354937,1
1323,1,4.700503,1
6047,0,-2.487692,0
6683,0,-0.143476,1
29,1,6.36814,1
3295,1,4.457881,1
2158,1,2.152214,1
4704,0,-1.614122,0
5023,0,-1.604912,0
2419,1,-1.936251,0
5560,0,-1.343573,0
6763,0,-1.171847,1
7231,0,0.451765,1
7974,0,-0.229771,1
5678,0,-2.773304,0
5893,0,-2.368978,0
852,1,1.127492,1
893,1,1.594429,1
780,1,0.898954,1
1467,1,2.272763,1
7996,0,-1.464861,0
3589,1,0.714627,1
4015,0,-1.693821,0
3699,1,-2.215068,0
4376,0,-3.037278,0
2891,1,1.679015,1
7649,0,-0.834469,1
333,1,3.271401,1
1024,1,2.737297,1
5338,0,-0.468983,1
4692,0,-3.625224,0
5739,0,-2.15791,0
7201,0,-0.044208,1
5053,0,-0.041268,1
6256,0,-2.434423,0
1966,1,1.2127,1
7233,0,-1.65712,0
1758,1,2.942444,1
2451,1,0.136608,1
72,1,4.283535,1
774,1,0.069782,1
1125,1,1.489429,1
2690,1,2.631894,1
3026,1,2.046266,1
2878,1,-0.03556,1
5133,0,-2.15442,0
3339,1,2.870388,1
6117,0,-0.86611,1
576,1,-0.81816,1
4363,0,-2.080691,0
3773,1,4.165852,1
2817,1,-0.006783,1
1258,1,1.506915,1
829,1,1.845914,1
1023,1,1.503333,1
3526,1,-1.77281,0
815,1,2.56079,1
7692,0,-3.085983,0
4062,0,-0.432361,1
6987,0,-1.788402,0
6596,0,2.302427,1
4774,0,0.714182,1
5964,0,-2.340439,0
1869,1,2.316626,1
5715,0,-2.102972,0
5399,0,-0.518808,1
3509,1,1.862652,1
1076,1,-0.161733,1
4525,0,-1.587431,0
7762,0,0.390433,1
1691,1,3.947755,1
100,1,3.165403,1
4826,0,-1.475281,0
6707,0,-1.25536,0
5613,0,0.456078,1
4806,0,-1.524919,0
4188,0,-1.409668,0
7309,0,-2.461341,0
18,1,0.096776,1
741,1,-0.484113,1
4830,0,-2.419571,0
5576,0,-1.919272,0
3710,1,1.901737,1
7284,0,-2.520331,0
4678,0,-1.186687,1
7177,0,-1.734812,0
628,1,2.534438,1
5534,0,-0.781387,1
6433,0,-0.883442,1
433,1,0.794829,1
4988,0,-2.178088,0
3953,1,2.018096,1
2708,1,2.071895,1
6572,0,-1.980579,0
5115,0,-2.05882,0
4386,0,-2.946611,0
7278,0,-1.990183,0
4671,0,-1.669927,0
402,1,0.440756,1
3326,1,5.907563,1
7124,0,0.689576,1
6985,0,-0.733173,1
4770,0,0.376439,1
4036,0,-1.547414,0
2566,1,2.059709,1
4795,0,0.287987,1
4801,0,-2.261036,0
4314,0,0.488908,1
4574,0,-2.793806,0
6747,0,-0.306455,1
4211,0,-2.968332,0
5159,0,1.791278,1
194,1,2.978626,1
1627,1,1.215884,1
3398,1,-1.590201,0
2766,1,1.280767,1
1764,1,2.868718,1
5763,0,-2.776423,0
6041,0,-1.974305,0
464,1,-0.170937,1
7468,0,-1.343904,0
3381,1,-0.071626,1
4303,0,-0.065792,1
4492,0,-1.236988,1
2838,1,2.241462,1
7833,0,-1.28863,0
5289,0,-1.88186,0
3470,1,0.318516,1
2731,1,2.412387,1
7657,0,0.265534,1
1656,1,0.036901,1
3733,1,-0.427408,1
7805,0,0.160794,1
6633,0,-1.695672,0
5978,0,-0.936308,1
6863,0,-0.309173,1
7179,0,-2.638455,0
2605,1,1.630925,1
5309,0,-2.544667,0
2092,1,1.88051,1
1262,1,2.270503,1
559,1,-0.279299,1
1472,1,2.060277,1
2130,1,1.508057,1
6323,0,-2.085357,0
3586,1,0.081078,1
2277,1,2.285262,1
3901,1,0.679076,1
6822,0,-2.078606,0
5790,0,-3.832729,0
7376,0,-1.416103,0
2022,1,1.275199,1
1561,1,1.911179,1
6238,0,-1.754351,0
6485,0,-2.976038,0
3252,1,-0.680114,1
4107,0,-0.728949,1
3983,1,0.793705,1
3240,1,-0.676312,1
2261,1,-0.185077,1
7636,0,-2.49807,0
344,1,2.029088,1
1588,1,2.079091,1
5671,0,0.522675,1
3821,1,-0.571107,1
863,1,1.914224,1
5069,0,-2.344597,0
3605,1,4.288851,1
6267,0,0.924523,1
3885,1,1.906313,1
6911,0,-0.735233,1
1275,1,2.558022,1
7982,0,2.910013,1
6693,0,1.826667,1
1473,1,2.624,1
4840,0,-1.823011,0
230,1,0.323042,1
1579,1,2.909971,1
2833,1,2.449947,1
4932,0,-1.080379,1
1774,1,1.920399,1
166,1,3.604858,1
1531,1,2.580399,1
786,1,4.750925,1
450,1,-2.246629,0
7128,0,-2.46715,0
196,1,1.427937,1
6955,0,-0.991828,1
5882,0,-2.445695,0
3536,1,-0.752252,1
1760,1,1.847802,1
7964,0,-3.66597,0
3558,1,3.228951,1
366,1,-0.519561,1
6087,0,-1.302775,0
4896,0,-1.253497,0
5591,0,-0.310749,1
3782,1,-0.326165,1
2248,1,3.03088,1
6544,0,-0.023109,1
5710,0,-0.085388,1
7544,0,-3.229762,0
6937,0,-0.730697,1
4862,0,0.114225,1
5703,0,-0.767903,1
802,1,1.506346,1
1511,1,3.013407,1
7999,0,-2.684545,0
2195,1,2.90077,1
4846,0,-1.601458,0
7508,0,-0.906984,1
5443,0,-1.947592,0
2072,1,2.413912,1
1854,1,1.789062,1
1309,1,0.774702,1
3775,1,1.849357,1
5958,0,-0.887903,1
7488,0,-0.700776,1
564,1,4.511717,1
7417,0,-2.927951,0
760,1,0.877559,1
5318,0,-2.291395,0
6457,0,-1.991777,0
7276,0,-0.339592,1
1880,1,1.210068,1
3676,1,0.913978,1
3664,1,-0.836739,1
2363,1,3.65358,1
4115,0,-0.444271,1
3463,1,2.198166,1
5387,0,-1.637315,0
3738,1,-0.629925,1
3523,1,0.893127,1
684,1,4.66555,1
3291,1,2.074858,1
6513,0,-1.798278,0
3396,1,2.065634,1
5749,0,0.448184,1
837,1,2.713702,1
2856,1,1.145828,1
2374,1,3.060365,1
5685,0,-1.319835,0
6304,0,-1.438947,0
7646,0,-2.191636,0
2962,1,0.089634,1
2116,1,2.271401,1
7940,0,-1.622459,0
7493,0,-1.603131,0
993,1,-1.839811,0
1081,1,1.884646,1
845,1,-1.27122,0
5491,0,-1.732356,0
4996,0,-0.753377,1
6077,0,-1.259877,0
3322,1,-1.66001,0
698,1,3.202618,1
7686,0,0.1336,1
6344,0,-1.238608,0
1189,1,2.031347,1
1217,1,2.934467,1
7554,0,0.227252,1
720,1,-0.158759,1
2393,1,-1.518123,0
4717,0,-1.252722,0
307,1,2.74877,1
7466,0,-4.336505,0
4164,0,-1.178182,1
4573,0,-1.158454,1
7650,0,-1.486632,0
5825,0,-2.131736,0
591,1,2.201233,1
7611,0,-1.694609,0
5586,0,0.004246,1
5757,0,-2.77943,0
2148,1,1.10003,1
4333,0,-2.14232,0
5493,0,-2.401054,0
1976,1,3.162635,1
506,1,2.969782,1
1632,1,1.3156,1
6294,0,2.776732,1
3659,1,2.639498,1
6935,0,-0.846074,1
2684,1,1.498145,1
5314,0,0.264517,1
620,1,1.25091,1
3004,1,2.179713,1
7655,0,-1.953993,0
4700,0,-2.241156,0
4037,0,-1.262788,0
7004,0,-2.582989,0
2842,1,2.275459,1
3039,1,2.136931,1
7093,0,-1.664038,0
5516,0,-2.280703,0
7491,0,-1.599316,0
3942,1,0.869405,1
2517,1,1.881732,1
3377,1,2.349603,1
7239,0,-1.433452,0
2156,1,2.85911,1
5442,0,-1.209995,1
190,1,1.112392,1
7265,0,-0.291094,1
1810,1,2.900963,1
5677,0,-1.983167,0
1038,1,-0.205995,1
1237,1,0.670484,1
2632,1,2.449821,1
5096,0,-2.319255,0
363,1,-0.725386,1
2454,1,-2.006118,0
2417,1,-1.693783,0
6833,0,-2.14847,0
930,1,2.852592,1
5269,0,-1.773754,0
2294,1,1.230182,1
5313,0,-1.493191,0
3921,1,2.386123,1
2513,1,2.49552,1
1611,1,1.645206,1
7790,0,-1.980116,0
1969,1,-2.180788,0
509,1,1.609397,1
1490,1,-1.170935,1
3875,1,2.099915,1
4684,0,-0.847211,1
3868,1,1.840311,1
4136,0,3.906601,1
504,1,0.798316,1
3471,1,0.626828,1
6808,0,-1.854182,0
5736,0,-1.693083,0
5375,0,-1.91927,0
7932,0,-0.089533,1
4177,0,-1.338561,0
7208,0,-1.852643,0
652,1,0.102148,1
234,1,0.988536,1
6636,0,-0.033259,1
6179,0,-2.389646,0
7049,0,-0.132375,1
7685,0,-1.297209,0
7473,0,0.132333,1
4415,0,-1.632303,0
7917,0,-1.425727,0
2947,1,2.433256,1
5057,0,-0.76857,1
7331,0,-2.219088,0
1235,1,3.069346,1
6187,0,-0.307969,1
4673,0,-1.607822,0
5598,0,-0.240064,1
2970,1,1.702669,1
5792,0,-1.423471,0
6388,0,-3.473497,0
2983,1,1.851381,1
1436,1,1.407969,1
6212,0,-2.321141,0
7928,0,-3.006765,0
4757,0,-0.791091,1
384,1,2.300168,1
6829,0,-1.770553,0
1658,1,2.381738,1
1541,1,3.07035,1
1503,1,-2.79773,0
4038,0,1.34103,1
2973,1,1.591331,1
7507,0,-2.502139,0
97,1,3.190717,1
5144,0,-2.571955,0
4542,0,-0.943219,1
3056,1,-1.143075,1
2219,1,1.969352,1
642,1,0.580414,1
7602,0,-1.249662,0
7587,0,-1.554675,0
7567,0,-1.434084,0
3636,1,0.877213,1
2989,1,2.003596,1
266,1,2.485685,1
4681,0,-0.176306,1
6316,0,-1.669142,0
7392,0,-0.819926,1
5818,0,-1.665282,0
2742,1,1.318785,1
7518,0,-0.183143,1
1928,1,-0.136307,1
2336,1,2.638187,1
2958,1,1.295548,1
2979,1,2.542814,1
6480,0,0.280227,1
4121,0,-2.288442,0
2380,1,3.2183,1
2646,1,2.541532,1
5156,0,-3.235623,0
7077,0,-1.688414,0
6252,0,-2.323723,0
492,1,2.579839,1
5461,0,-3.484171,0
4310,0,-1.059879,1
6071,0,-0.684027,1
6667,0,-1.017493,1
6288,0,-1.842797,0
6648,0,-2.268425,0
1783,1,3.28593,1
6697,0,-2.101976,0
6351,0,-1.172426,1
7673,0,-1.882278,0
2106,1,1.755787,1
4040,0,-0.035815,1
7002,0,-1.561175,0
980,1,2.737852,1
6360,0,-2.453835,0
1444,1,2.855602,1
4634,0,-1.741025,0
1858,1,1.509877,1
1680,1,2.301628,1
3938,1,2.174499,1
3145,1,1.36491,1
524,1,-0.460614,1
6553,0,-1.739991,0
3369,1,3.924564,1
162,1,-0.960023,1
2701,1,1.359801,1
5226,0,-0.686982,1
7209,0,-2.490942,0
1420,1,0.150407,1
7958,0,-0.152124,1
4939,0,-1.156187,1
3541,1,0.863279,1
5149,0,-2.681443,0
2251,1,1.91307,1
7368,0,-1.309589,0
6404,0,-1.266405,0
1591,1,0.566177,1
2337,1,3.053008,1
4480,0,-0.790304,1
5039,0,-1.615861,0
6714,0,-0.481798,1
849,1,2.072891,1
5236,0,-2.421593,0
2445,1,-0.708611,1
3928,1,2.370229,1
6871,0,-1.798617,0
7641,0,-0.33523,1
1274,1,3.08021,1
7670,0,-0.112408,1
1823,1,2.044487,1
2516,1,2.851935,1
5151,0,-1.215374,1
2080,1,1.040653,1
431,1,-0.611579,1
6963,0,-3.025935,0
7989,0,-1.262752,0
2286,1,2.092153,1
2409,1,0.043519,1
723,1,3.515904,1
2365,1,3.382474,1
4466,0,-1.256112,0
3631,1,1.881272,1
2047,1,-0.22793,1
4012,0,-1.755936,0
4304,0,-3.078807,0
4174,0,-1.427387,0
2206,1,1.184172,1
2621,1,1.882137,1
2139,1,0.780332,1
4952,0,-1.230301,1
1114,1,3.2701,1
171,1,2.279881,1
614,1,3.606631,1
6781,0,-1.713032,0
3865,1,-2.156162,0
539,1,4.082525,1
6198,0,-1.662671,0
1830,1,2.422481,1
3933,1,3.425894,1
4250,0,-2.244335,0
6940,0,-0.837325,1
6998,0,-1.966284,0
2631,1,2.210686,1
948,1,3.572517,1
6114,0,-0.544386,1
1622,1,2.819054,1
6946,0,0.017091,1
3577,1,0.737138,1
1857,1,3.185617,1
3343,1,3.22885,1
1913,1,-0.29371,1
6939,0,2.094948,1
6570,0,-1.408198,0
910,1,0.772081,1
1601,1,1.522538,1
7901,0,-3.442505,0
7779,0,-1.815859,0
2626,1,2.412077,1
5947,0,-1.394208,0
7767,0,-1.417682,0
4491,0,-1.565763,0
4101,0,1.630669,1
5437,0,-2.454085,0
6386,0,-1.253992,0
236,1,-1.389414,0
560,1,2.192848,1
4562,0,-1.76099,0
6685,0,-2.723913,0
2896,1,2.147189,1
3077,1,1.925218,1
5716,0,-2.112721,0
6761,0,-1.24128,0
2174,1,0.623166,1
7868,0,-0.324561,1
2495,1,1.722665,1
525,1,-0.123073,1
5636,0,-2.988108,0
5020,0,-1.301582,0
6885,0,-1.669214,0
4743,0,-0.934487,1
5407,0,-1.752384,0
2620,1,2.727401,1
7319,0,-2.101902,0
5597,0,-3.189023,0
3624,1,-0.234972,1
2794,1,2.333622,1
349,1,3.316927,1
616,1,1.800424,1
5136,0,-3.111253,0
4859,0,-2.505624,0
7348,0,-1.305459,0
3997,1,-0.698828,1
1898,1,1.738651,1
7460,0,-0.557434,1
7668,0,-1.086739,1
148,1,1.745156,1
7576,0,-1.102306,1
7187,0,-1.967663,0
3121,1,1.739891,1
6330,0,-2.773376,0
6402,0,-2.919764,0
1387,1,0.322401,1
