answer,answer_cached,answer_key,answer_seconds,answer_tokens_in,answer_tokens_out,answer_usd,cash_usd,context_tokens,correct,id,incremental_answer_usd,incremental_judge_usd,judge,judge_keys,judge_usd,metric,reader,score,seconds,supplementary,type
American Broadcasting Company,False,5960dc5cb5e72f462607000d97bd33c4f2526c7daf14185d57592b28eca4ae01,5.095313416037243,4880,738,0.0064275,0.0064275,4000,0.0,factconsolidation_mh_32k_no89,0.0064275,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.374554290960077,{},multi_hop
""" or ""founded by"" or ""Methodism was founded by"":
Fact 1875: ""Methodism was founded",False,6045b31bd75d7b284f501e9b2dff7b0cf4038736cd7b5c75fff6dcedb8248fed,5.530332041962538,4877,763,0.006519,0.006519,3987,0.0,factconsolidation_mh_32k_no88,0.006519,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.548401499981992,{},multi_hop
Martin Luther,False,82d2840d477a3dc3086c2e52f9314ce731b1f4ffb160aa19d6015df5362a6a01,5.523333583027124,4782,740,0.0063615,0.0063615,4000,0.0,factconsolidation_mh_32k_no85,0.0063615,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.558018749987241,{},multi_hop
Dietlind Grabe,False,525b7c7b91d523fd7eec5d99f319b385b4321d46b2f7a00031521002b58789ce,5.516209166962653,4884,737,0.00642675,0.00642675,4000,0.0,factconsolidation_mh_32k_no84,0.00642675,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.632686291006394,{},multi_hop
North America,False,9a59d464fe4704c8c5af521c618d71f90c0fd25ab3e198ca37f84fc5ac9b5326,5.509313667018432,4825,742,0.00640125,0.00640125,3998,0.0,factconsolidation_mh_32k_no82,0.00640125,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.737792250001803,{},multi_hop
The prompt evidence does not contain information about the music style performed by the artist who played Will Schuester (Matthew Morrison or,False,d0f2bb030326670b85be0d1f6eac35bc4ac27387cbdf058007d3c9e6e1465098,5.720182999968529,4792,764,0.006459,0.006459,4000,0.0,factconsolidation_mh_32k_no94,0.006459,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.879493292013649,{},multi_hop
Gads Hill Place,False,9c88e1b883e6d46a3ab50a1bcd462a995b6b60bc24d3b54e14102718714a0dbb,5.814018250035588,4883,740,0.00643725,0.00643725,4000,0.0,factconsolidation_mh_32k_no83,0.00643725,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.89888729096856,{},multi_hop
German,False,662281975f88cf36392094c86ccacda23e14b15561122a8cb6305b302388e842,6.190468791988678,4848,741,0.00641475,0.00641475,4000,0.0,factconsolidation_mh_32k_no93,0.00641475,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,6.241281917027663,{},multi_hop
United States of America,False,17dc32b22c686656d29de6fbff0892684a6bfc724c3d6290dfba2a940245e49e,2.4068127499776892,4874,299,0.00477675,0.00477675,4000,0.0,factconsolidation_mh_32k_no99,0.00477675,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,2.536353167030029,{},multi_hop
Paris,False,fac50b162086c78c5099f9963569a5ddcf700e9b012f95ea7db6d9a0f6643e00,3.801424874982331,4782,733,0.00633525,0.00633525,4000,0.0,factconsolidation_mh_32k_no97,0.00633525,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,3.8262572080129758,{},multi_hop
North America,False,5a1bac21099c7943ddbb67c00a7eb7f045d75ad38d7a871c3f2e024f8bb3fb44,4.914985332987271,4750,737,0.00632625,0.00632625,4000,0.0,factconsolidation_mh_32k_no96,0.00632625,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,4.997110124968458,{},multi_hop
Goldust,False,a7ab9dcc945502da06009d8d0b6644451b4be7057b2825359c349582f226675c,5.542402082995977,4816,741,0.00639075,0.00639075,3988,0.0,factconsolidation_mh_32k_no98,0.00639075,0,,[],0,substring_exact_match,gemini-3.6-flash,0.0,5.69144987501204,{},multi_hop
