accuracy,accuracy_answered,answer_cached_questions,answer_cost_per_correct_usd,answer_cost_usd,answer_p50_seconds,answer_p95_seconds,answer_tokens_in,answer_tokens_out,answered,binary_scored,cohort,config_sha256,context_budget_tokens,correct,cost_per_correct_basis,dataset,empty_answer_questions,evaluation_cost_usd,exact_match_accuracy,f1_mean,incremental_answer_usd_recorded,incremental_api_usd_recorded,index_llm_usd,index_seconds,index_storage_bytes,indexed_groups,judge,logical_answer_cost_usd,mean_context_tokens,mean_score,mean_score_denominator,questions,reader,requested_questions,retrieval_gold_questions,retrieval_incomplete_evidence_excluded,retrieval_metrics,retrieval_p50_seconds,retrieval_p95_seconds,retrieved,scope,score_label,score_metric,scored,serving_p50_seconds,serving_p95_seconds,source_corpus_bytes,source_groups,source_tokens,source_tokens_complete,status,type,unanswered,unscored,variant,verified_correct_fraction_of_full
,,0,,0.39221475000000006,4.805326771020191,6.188870406412752,277793.0,49032.0,70,0,preference_following,ef8d6107d7b95c43d48722c1265343cfb27e86f4ff925e67c34b877546f33d26,4000,,,beam_500k,0,0.016733599999999994,,,0.39221475000000006,0.40894834999999985,0.0,4410.598246745125,187098861,35,gemini-2.5-flash-lite,0.39221475000000006,4000.0,0.4005952380952381,70,70,gemini-3.6-flash,70,70,0,"{""all_evidence_at_budget"": 0.21428571428571427, ""evidence_recall_at_budget"": 0.23452380952380952, ""recall_at_10"": 0.35714285714285715, ""recall_at_100"": 0.6916666666666667, ""recall_at_5"": 0.2488095238095238}",0.06406322951079346,0.09756901440559886,70,full,graded rubric mean,"[""beam_rubric_mean""]",70,4.885350021009799,6.2579223186417945,85197627,35,19317471.0,True,complete,preference_following,0,0,beam_500k,
,,0,,0.403509,5.319628791505238,6.235879387354362,280432.0,51516.0,70,0,summarization,ef8d6107d7b95c43d48722c1265343cfb27e86f4ff925e67c34b877546f33d26,4000,,,beam_500k,0,0.05009340000000001,,,0.403509,0.45360239999999996,0.0,4410.598246745125,187098861,35,gemini-2.5-flash-lite,0.403509,3999.6428571428573,0.061807953950811095,70,70,gemini-3.6-flash,70,70,0,"{""all_evidence_at_budget"": 0.014285714285714285, ""evidence_recall_at_budget"": 0.06193891387168698, ""recall_at_10"": 0.09783825262816859, ""recall_at_100"": 0.38683286873412925, ""recall_at_5"": 0.05464574407851719}",0.06299541649059393,0.0930874582612887,70,full,graded rubric mean,"[""beam_rubric_mean""]",70,5.385541166499024,6.310872677294538,85197627,35,19317471.0,True,complete,summarization,0,0,beam_500k,
,,0,,0.3821977499999999,4.342475437471876,5.811944653783575,287167.0,44486.0,70,0,temporal_reasoning,ef8d6107d7b95c43d48722c1265343cfb27e86f4ff925e67c34b877546f33d26,4000,,,beam_500k,0,0.011582800000000006,,,0.3821977499999999,0.3936681499999999,0.0,4410.598246745125,187098861,35,gemini-2.5-flash-lite,0.3821977499999999,3999.957142857143,0.2642857142857143,70,70,gemini-3.6-flash,70,70,0,"{""all_evidence_at_budget"": 0.2571428571428571, ""evidence_recall_at_budget"": 0.525, ""recall_at_10"": 0.6583333333333333, ""recall_at_100"": 0.944047619047619, ""recall_at_5"": 0.44642857142857145}",0.06354814601945691,0.10556645233882589,70,full,graded rubric mean,"[""beam_rubric_mean""]",70,4.402970874478342,5.874227728648111,85197627,35,19317471.0,True,complete,temporal_reasoning,0,0,beam_500k,
0.09,0.09,0,0.07031316666666669,0.6328185000000002,5.082601604022784,5.727607180993073,488208.0,71110.0,100,100,multi_hop,7cc46f7bfff4a1bcdaaf19e9952ee8ec48544fe797a8fb31494f97a0418d81cf,4000,9.0,binary_correct,factconsolidation_mh_262k,0,0.0,,,0.6328185000000002,0.6328185000000002,0.0,68.95345004094997,3070671,1,gemini-2.5-flash-lite,0.6328185000000002,4000.0,0.09,100,100,gemini-3.6-flash,100,0,0,{},0.05377697848598473,0.08042733065376523,100,full,substring exact match,"[""substring_exact_match""]",100,5.143352396029513,5.774865376844536,1457929,1,321873.0,True,complete,multi_hop,0,0,factconsolidation_mh_262k,0.09
0.17,0.17,0,0.03644448529411765,0.6195562500000001,5.09281012500287,5.901155941339675,483470.0,68521.0,100,100,multi_hop,ee70506aab6cc4eaaa5a8881c8ad8f3ddb53561d5a43237568abbc1b98e93c5a,4000,17.0,binary_correct,factconsolidation_mh_32k,0,0.0,,,0.6195562500000001,0.6195562500000001,0.0,18.745330542034935,382274,1,gemini-2.5-flash-lite,0.6195562500000001,3998.2,0.17,100,100,gemini-3.6-flash,100,0,0,{},0.092869646003237,0.1399352985492442,100,full,substring exact match,"[""substring_exact_match""]",100,5.205612771009328,5.982403290749062,177871,1,38279.0,True,complete,multi_hop,0,0,factconsolidation_mh_32k,0.17
0.15,0.15,0,0.04177490000000001,0.6266235000000001,4.934280062007019,5.798416885480401,482343.0,70631.0,100,100,multi_hop,793b9ee12611ecd5ced029f5cfdb272ec9a899824861b16c4b5a848446bb8092,4000,15.0,binary_correct,factconsolidation_mh_64k,0,0.0,,,0.6266235000000001,0.6266235000000001,0.0,29.044938958017156,761391,1,gemini-2.5-flash-lite,0.6266235000000001,3999.69,0.15,100,100,gemini-3.6-flash,100,0,0,{},0.06654414552031085,0.14830163092701693,100,full,substring exact match,"[""substring_exact_match""]",100,5.002493457548553,5.868836272309999,356176,1,77984.0,True,complete,multi_hop,0,0,factconsolidation_mh_64k,0.15
0.6,0.6,0,0.009740962500000002,0.5844577500000001,4.233099687495269,5.644155299989507,477347.0,60386.0,100,100,multi_hop,aaac2861a2683488d868d838f806cbcd917c8911f051ea8889b7ac56d41371d4,4000,60.0,binary_correct,factconsolidation_mh_6k,0,0.0,,,0.5844577500000001,0.5844577500000001,0.0,8.178039040998556,74514,1,gemini-2.5-flash-lite,0.5844577500000001,4000.0,0.6,100,100,gemini-3.6-flash,100,0,0,{},0.036313604010501876,0.05442360863089559,100,full,substring exact match,"[""substring_exact_match""]",100,4.2804118339845445,5.683394405865693,33824,1,7082.0,True,complete,multi_hop,0,0,factconsolidation_mh_6k,0.6
0.74,0.74,0,0.006739692567567565,0.4987372499999998,2.5579574784787837,5.109468347314396,490198.0,34957.0,100,100,single_hop,7a0a9ba948a79b4988825d3aced609b117ca4b37dbe32022ebe23a500cef01fb,4000,74.0,binary_correct,factconsolidation_sh_262k,0,0.0,,,0.4987372499999998,0.4987372499999998,0.0,70.83521175000351,3070671,1,gemini-2.5-flash-lite,0.4987372499999998,4000.0,0.74,100,100,gemini-3.6-flash,100,0,0,{},0.0525652919895947,0.07261817674152553,100,full,substring exact match,"[""substring_exact_match""]",100,2.603766687505413,5.165375878903433,1457929,1,321873.0,True,complete,single_hop,0,0,factconsolidation_sh_262k,0.74
0.92,0.92,0,0.0049361249999999995,0.45412349999999996,2.3422092919936404,3.682276754156919,482513.0,24597.0,100,100,single_hop,423ea7903708958df6a07004ddf4d636b249f4277be1dfc5c647ba7a697d4c6c,4000,92.0,binary_correct,factconsolidation_sh_32k,0,0.0,,,0.45412349999999996,0.45412349999999996,0.0,14.772280000033788,382274,1,gemini-2.5-flash-lite,0.45412349999999996,3998.29,0.92,100,100,gemini-3.6-flash,100,0,0,{},0.041432416532188654,0.05335162848932668,100,full,substring exact match,"[""substring_exact_match""]",100,2.381012854486471,3.723386331257643,177871,1,38279.0,True,complete,single_hop,0,0,factconsolidation_sh_32k,0.92
0.86,0.86,0,0.005395779069767441,0.4640369999999999,2.428116687486181,4.56026787473238,481586.0,27426.0,100,100,single_hop,d806a7e405ef6f2a4664fad0f5bde653c97823963785b9450d9a1a4601bebadf,4000,86.0,binary_correct,factconsolidation_sh_64k,0,0.0,,,0.4640369999999999,0.4640369999999999,0.0,42.395015457994305,761391,1,gemini-2.5-flash-lite,0.4640369999999999,3999.77,0.86,100,100,gemini-3.6-flash,100,0,0,{},0.07219699950655922,0.13161271669960115,100,full,substring exact match,"[""substring_exact_match""]",100,2.5004499790084083,4.631982897978741,356176,1,77984.0,True,complete,single_hop,0,0,factconsolidation_sh_64k,0.86
1.0,1.0,0,0.004503314999999999,0.4503314999999999,2.4379347914946266,3.390924904160783,478017.0,24485.0,100,100,single_hop,0eb8af723fc831a126ae7759c0443a7e785689efed7a01e4445be08c096f5cb1,4000,100.0,binary_correct,factconsolidation_sh_6k,0,0.0,,,0.4503314999999999,0.4503314999999999,0.0,8.632293917005882,74514,1,gemini-2.5-flash-lite,0.4503314999999999,4000.0,1.0,100,100,gemini-3.6-flash,100,0,0,{},0.03547324953251518,0.046946472866693505,100,full,substring exact match,"[""substring_exact_match""]",100,2.4725047079846263,3.433341300312895,33824,1,7082.0,True,complete,single_hop,0,0,factconsolidation_sh_6k,1.0
0.8789237668161435,0.8789237668161435,1,0.00668803507653061,2.621709749999999,4.441009667003527,5.863138936998439,2133233.0,272476.0,446,446,adversarial,a44e0e42c7209541a050b5cc45825fe0e3999609fc3cca70ea43d4b89d1f2e22,4000,392.0,binary_correct,locomo,0,0.0035379,,,2.617280249999999,2.62081815,0.0,31.81813258305192,8390568,10,gemini-2.5-flash-lite,2.621709749999999,3996.5336322869957,0.8789237668161435,446,446,gemini-3.6-flash,446,0,0,{},0.026824978995136917,0.03316482300579082,446,full,judge accuracy,"[""judge""]",446,4.468628229515161,5.891379052249249,2000166,10,196490.0,True,complete,adversarial,0,0,locomo10_all_categories,0.8789237668161435
0.3404255319148936,0.3404255319148936,0,0.017194554687500002,1.6506772500000002,4.393016562011326,5.893615555643919,1349353.0,170310.0,282,282,multi_hop,a44e0e42c7209541a050b5cc45825fe0e3999609fc3cca70ea43d4b89d1f2e22,4000,96.0,binary_correct,locomo,0,0.0028997000000000007,,,1.6506772500000002,1.6535769499999993,0.0,31.81813258305192,8390568,10,gemini-2.5-flash-lite,1.6506772500000002,3997.301418439716,0.3404255319148936,282,282,gemini-3.6-flash,282,279,3,"{""all_evidence_at_budget"": 0.22580645161290322, ""evidence_recall_at_budget"": 0.47041882429545134, ""recall_at_10"": 0.18656120860421935, ""recall_at_100"": 0.5982231020148394, ""recall_at_5"": 0.11427187905682529}",0.026493687502807006,0.03311850801401306,282,full,judge accuracy,"[""judge""]",282,4.418991229526,5.9220303187263195,2000166,10,196490.0,True,complete,multi_hop,0,0,locomo10_all_categories,0.3404255319148936
0.20833333333333334,0.20833333333333334,0,0.028301775000000008,0.5660355000000001,4.554665104515152,5.955098603735678,461454.0,58652.0,96,96,open_domain,a44e0e42c7209541a050b5cc45825fe0e3999609fc3cca70ea43d4b89d1f2e22,4000,20.0,binary_correct,locomo,0,0.0008776999999999997,,,0.5660355000000001,0.5669132000000002,0.0,31.81813258305192,8390568,10,gemini-2.5-flash-lite,0.5660355000000001,3997.1979166666665,0.20833333333333334,96,96,gemini-3.6-flash,96,92,0,"{""all_evidence_at_budget"": 0.29347826086956524, ""evidence_recall_at_budget"": 0.395595985429745, ""recall_at_10"": 0.19085677749360613, ""recall_at_100"": 0.5402377354103697, ""recall_at_5"": 0.14194373401534527}",0.02636416649329476,0.03284311474999413,96,full,judge accuracy,"[""judge""]",96,4.585526770999422,5.982508728513494,2000166,10,196490.0,True,complete,open_domain,0,0,locomo10_all_categories,0.20833333333333334
0.7324613555291319,0.7324613555291319,12,0.007025749188311689,4.3278615,2.9444427079870366,5.467017707997002,4027507.0,348595.0,841,841,single_hop,a44e0e42c7209541a050b5cc45825fe0e3999609fc3cca70ea43d4b89d1f2e22,4000,616.0,binary_correct,locomo,0,0.00810590000000001,,,4.265104500000001,4.273086499999997,0.0,31.81813258305192,8390568,10,gemini-2.5-flash-lite,4.3278615,3996.92627824019,0.7324613555291319,841,841,gemini-3.6-flash,841,840,1,"{""all_evidence_at_budget"": 0.8226190476190476, ""evidence_recall_at_budget"": 0.8317460317460318, ""recall_at_10"": 0.5194444444444445, ""recall_at_100"": 0.8807539682539682, ""recall_at_5"": 0.42003968253968255}",0.026683167030569166,0.03351725003449246,841,full,judge accuracy,"[""judge""]",841,2.9739919159328565,5.495503915997688,2000166,10,196490.0,True,complete,single_hop,0,0,locomo10_all_categories,0.7324613555291319
0.660436137071651,0.660436137071651,0,0.00860370636792453,1.8239857500000003,4.1290659160004,5.834884041978512,1540816.0,178233.0,321,321,temporal,a44e0e42c7209541a050b5cc45825fe0e3999609fc3cca70ea43d4b89d1f2e22,4000,212.0,binary_correct,locomo,0,0.0032755000000000006,,,1.8239857500000003,1.8272612499999994,0.0,31.81813258305192,8390568,10,gemini-2.5-flash-lite,1.8239857500000003,3997.0778816199377,0.660436137071651,321,321,gemini-3.6-flash,321,320,1,"{""all_evidence_at_budget"": 0.759375, ""evidence_recall_at_budget"": 0.7872395833333333, ""recall_at_10"": 0.54765625, ""recall_at_100"": 0.8286458333333333, ""recall_at_5"": 0.40338541666666666}",0.026429666962940246,0.03171741694677621,321,full,judge accuracy,"[""judge""]",321,4.155271457973868,5.858785333984997,2000166,10,196490.0,True,complete,temporal,0,0,locomo10_all_categories,0.660436137071651
0.9230769230769231,0.9230769230769231,0,0.005369447916666665,0.38660024999999987,3.5361085415352136,5.55430315802223,323727.0,38348.0,78,78,knowledge-update,e754b731c347bff60b7dd6750e0ee6b306e4c9af031d51ba63f04c3e8ac3d947,4000,72.0,binary_correct,longmemeval_oracle,0,0.0010532999999999996,,,0.38660024999999987,0.3876535499999999,0.0,690.3189163709758,33335431,500,gemini-2.5-flash-lite,0.38660024999999987,3999.8333333333335,0.9230769230769231,78,78,gemini-3.6-flash,78,72,0,"{""all_evidence_at_budget"": 0.9444444444444444, ""evidence_recall_at_budget"": 0.9583333333333334, ""recall_at_10"": 0.9328703703703703, ""recall_at_100"": 1.0, ""recall_at_5"": 0.7453703703703703}",0.03938112503965385,0.04497311882441863,78,full,judge accuracy,"[""judge""]",78,3.5777074160287157,5.595379170600791,14689385,500,3029881.0,True,complete,knowledge-update,0,0,oracle,0.9230769230769231
0.7518796992481203,0.7518796992481203,2,0.0070569675000000005,0.7056967500000001,4.204190250020474,6.1012015833752224,550159.0,78154.0,133,133,multi-session,e754b731c347bff60b7dd6750e0ee6b306e4c9af031d51ba63f04c3e8ac3d947,4000,100.0,binary_correct,longmemeval_oracle,0,0.0020916000000000008,,,0.6936697500000001,0.6957303499999996,0.0,690.3189163709758,33335431,500,gemini-2.5-flash-lite,0.7056967500000001,3992.4586466165415,0.7518796992481203,133,133,gemini-3.6-flash,133,125,0,"{""all_evidence_at_budget"": 0.6, ""evidence_recall_at_budget"": 0.7708, ""recall_at_10"": 0.7461333333333333, ""recall_at_100"": 1.0, ""recall_at_5"": 0.5497333333333333}",0.050102166016586125,0.07714439978590235,133,full,judge accuracy,"[""judge""]",133,4.249162541003898,6.148713458376005,14689385,500,3029881.0,True,complete,multi-session,0,0,oracle,0.7518796992481203
0.9642857142857143,0.9642857142857143,0,0.0025346666666666664,0.136872,2.5254995419818442,4.280616010262747,94981.0,17503.0,56,56,single-session-assistant,e754b731c347bff60b7dd6750e0ee6b306e4c9af031d51ba63f04c3e8ac3d947,4000,54.0,binary_correct,longmemeval_oracle,0,0.0009851,,,0.136872,0.1378571,0.0,690.3189163709758,33335431,500,gemini-2.5-flash-lite,0.136872,1466.125,0.9642857142857143,56,56,gemini-3.6-flash,56,56,0,"{""all_evidence_at_budget"": 1.0, ""evidence_recall_at_budget"": 1.0, ""recall_at_10"": 1.0, ""recall_at_100"": 1.0, ""recall_at_5"": 0.9107142857142857}",0.021104416518937796,0.029971594267408364,56,full,judge accuracy,"[""judge""]",56,2.5462702289805748,4.302496645512292,14689385,500,3029881.0,True,complete,single-session-assistant,0,0,oracle,0.9642857142857143
0.23333333333333334,0.23333333333333334,0,0.022067035714285723,0.15446925000000006,4.051669916021638,5.293992360756964,119724.0,17247.0,30,30,single-session-preference,e754b731c347bff60b7dd6750e0ee6b306e4c9af031d51ba63f04c3e8ac3d947,4000,7.0,binary_correct,longmemeval_oracle,0,0.0006632999999999999,,,0.15446925000000006,0.15513254999999998,0.0,690.3189163709758,33335431,500,gemini-2.5-flash-lite,0.15446925000000006,3915.9,0.23333333333333334,30,30,gemini-3.6-flash,30,30,0,"{""all_evidence_at_budget"": 0.9666666666666667, ""evidence_recall_at_budget"": 0.9666666666666667, ""recall_at_10"": 0.9333333333333333, ""recall_at_100"": 1.0, ""recall_at_5"": 0.8}",0.04390681249788031,0.07736233333416745,30,full,judge accuracy,"[""judge""]",30,4.09519256153726,5.331669025451991,14689385,500,3029881.0,True,complete,single-session-preference,0,0,oracle,0.23333333333333334
0.9142857142857143,0.9142857142857143,0,0.00415696875,0.266046,2.5025128749839496,4.267307081373292,252828.0,20380.0,70,70,single-session-user,e754b731c347bff60b7dd6750e0ee6b306e4c9af031d51ba63f04c3e8ac3d947,4000,64.0,binary_correct,longmemeval_oracle,0,0.0009331,,,0.266046,0.26697909999999997,0.0,690.3189163709758,33335431,500,gemini-2.5-flash-lite,0.266046,3519.5714285714284,0.9142857142857143,70,70,gemini-3.6-flash,70,64,0,"{""all_evidence_at_budget"": 1.0, ""evidence_recall_at_budget"": 1.0, ""recall_at_10"": 0.96875, ""recall_at_100"": 1.0, ""recall_at_5"": 0.953125}",0.03226777049712837,0.04208299552265089,70,full,judge accuracy,"[""judge""]",70,2.5349455830000807,4.295095245793346,14689385,500,3029881.0,True,complete,single-session-user,0,0,oracle,0.9142857142857143
0.7744360902255639,0.7744360902255639,0,0.0066753640776699005,0.6875624999999997,3.9768146249698475,5.865870258770883,536700.0,76010.0,133,133,temporal-reasoning,e754b731c347bff60b7dd6750e0ee6b306e4c9af031d51ba63f04c3e8ac3d947,4000,103.0,binary_correct,longmemeval_oracle,0,0.0030702000000000004,,,0.6875624999999997,0.6906327000000001,0.0,690.3189163709758,33335431,500,gemini-2.5-flash-lite,0.6875624999999997,3932.248120300752,0.7744360902255639,133,133,gemini-3.6-flash,133,132,0,"{""all_evidence_at_budget"": 0.7575757575757576, ""evidence_recall_at_budget"": 0.8371212121212122, ""recall_at_10"": 0.8343434343434344, ""recall_at_100"": 1.0, ""recall_at_5"": 0.6444444444444445}",0.06381770799634978,0.08536394222173839,133,full,judge accuracy,"[""judge""]",133,4.037694666010793,5.930801000201609,14689385,500,3029881.0,True,complete,temporal-reasoning,0,0,oracle,0.7744360902255639
0.8974358974358975,0.8974358974358975,0,0.005650350000000002,0.3955245000000001,3.4899563750077505,5.488181314233224,325341.0,40405.0,78,78,knowledge-update,72b234dcc94c0866e8bb8ccf7e6bdd16b0731bf675183e0c7a2709ce64f26ee6,4000,70.0,binary_correct,longmemeval_s,0,0.0010499999999999995,,,0.3955245000000001,0.3963947000000001,0.0,14005.522406533419,645696118,500,gemini-2.5-flash-lite,0.3955245000000001,3999.858974358974,0.8974358974358975,78,78,gemini-3.6-flash,78,72,0,"{""all_evidence_at_budget"": 0.9305555555555556, ""evidence_recall_at_budget"": 0.9606481481481481, ""recall_at_10"": 0.9143518518518519, ""recall_at_100"": 1.0, ""recall_at_5"": 0.6967592592592593}",0.05128129152581096,0.06715712322329634,78,full,judge accuracy,"[""judge""]",78,3.542304625036195,5.552211072260979,295292129,500,54701150.0,True,complete,knowledge-update,0,0,s,0.8974358974358975
0.7218045112781954,0.7218045112781954,0,0.007480906250000002,0.7181670000000002,4.294894374965224,5.866998133179732,555431.0,80425.0,133,133,multi-session,72b234dcc94c0866e8bb8ccf7e6bdd16b0731bf675183e0c7a2709ce64f26ee6,4000,96.0,binary_correct,longmemeval_s,0,0.0020461000000000003,,,0.7181670000000002,0.7198003999999998,0.0,14005.522406533419,645696118,500,gemini-2.5-flash-lite,0.7181670000000002,3999.6165413533836,0.7218045112781954,133,133,gemini-3.6-flash,133,125,0,"{""all_evidence_at_budget"": 0.528, ""evidence_recall_at_budget"": 0.7277333333333333, ""recall_at_10"": 0.7045333333333333, ""recall_at_100"": 0.9585333333333333, ""recall_at_5"": 0.514}",0.05249141698004678,0.06538036700803786,133,full,judge accuracy,"[""judge""]",133,4.339440333948005,5.915944191580638,295292129,500,54701150.0,True,complete,multi-session,0,0,s,0.7218045112781954
0.9464285714285714,0.9464285714285714,0,0.004715363207547171,0.24991425000000006,2.893814207985997,3.9731438227463514,238664.0,18911.0,56,56,single-session-assistant,72b234dcc94c0866e8bb8ccf7e6bdd16b0731bf675183e0c7a2709ce64f26ee6,4000,53.0,binary_correct,longmemeval_s,0,0.0009811000000000002,,,0.24991425000000006,0.25079254999999995,0.0,14005.522406533419,645696118,500,gemini-2.5-flash-lite,0.24991425000000006,3999.625,0.9464285714285714,56,56,gemini-3.6-flash,56,56,0,"{""all_evidence_at_budget"": 0.9821428571428571, ""evidence_recall_at_budget"": 0.9821428571428571, ""recall_at_10"": 0.9642857142857143, ""recall_at_100"": 1.0, ""recall_at_5"": 0.875}",0.054883332981262356,0.07323469799302984,56,full,judge accuracy,"[""judge""]",56,2.9563588119926862,4.018168489492382,295292129,500,54701150.0,True,complete,single-session-assistant,0,0,s,0.9464285714285714
0.23333333333333334,0.23333333333333334,0,0.023661964285714283,0.16563374999999997,4.5343756255169865,5.670451693580253,123860.0,19397.0,30,30,single-session-preference,72b234dcc94c0866e8bb8ccf7e6bdd16b0731bf675183e0c7a2709ce64f26ee6,4000,7.0,binary_correct,longmemeval_s,0,0.0006747,,,0.16563374999999997,0.16606965,0.0,14005.522406533419,645696118,500,gemini-2.5-flash-lite,0.16563374999999997,3999.733333333333,0.23333333333333334,30,30,gemini-3.6-flash,30,30,0,"{""all_evidence_at_budget"": 0.6, ""evidence_recall_at_budget"": 0.6777777777777778, ""recall_at_10"": 0.6611111111111111, ""recall_at_100"": 0.9888888888888889, ""recall_at_5"": 0.5611111111111111}",0.052294771012384444,0.06218552308855578,30,full,judge accuracy,"[""judge""]",30,4.585590395989129,5.723585233304766,295292129,500,54701150.0,True,complete,single-session-preference,0,0,s,0.23333333333333334
0.9285714285714286,0.9285714285714286,0,0.004724596153846153,0.3070987499999999,2.8705733955430333,5.162872502193204,290860.0,23721.0,70,70,single-session-user,72b234dcc94c0866e8bb8ccf7e6bdd16b0731bf675183e0c7a2709ce64f26ee6,4000,65.0,binary_correct,longmemeval_s,0,0.0009437000000000001,,,0.3070987499999999,0.30775884999999986,0.0,14005.522406533419,645696118,500,gemini-2.5-flash-lite,0.3070987499999999,3999.4714285714285,0.9285714285714286,70,70,gemini-3.6-flash,70,64,0,"{""all_evidence_at_budget"": 0.96875, ""evidence_recall_at_budget"": 0.96875, ""recall_at_10"": 0.9375, ""recall_at_100"": 1.0, ""recall_at_5"": 0.90625}",0.04452620798838325,0.07445948735694399,70,full,judge accuracy,"[""judge""]",70,2.928248541051289,5.216695158754009,295292129,500,54701150.0,True,complete,single-session-user,0,0,s,0.9285714285714286
0.7518796992481203,0.7518796992481203,0,0.007039747500000002,0.7039747500000002,4.056408292031847,5.617509691184386,551063.0,77514.0,133,133,temporal-reasoning,72b234dcc94c0866e8bb8ccf7e6bdd16b0731bf675183e0c7a2709ce64f26ee6,4000,100.0,binary_correct,longmemeval_s,0,0.0030709000000000023,,,0.7039747500000002,0.7066957499999998,0.0,14005.522406533419,645696118,500,gemini-2.5-flash-lite,0.7039747500000002,3999.5112781954886,0.7518796992481203,133,133,gemini-3.6-flash,133,132,0,"{""all_evidence_at_budget"": 0.7272727272727273, ""evidence_recall_at_budget"": 0.8083333333333333, ""recall_at_10"": 0.7396464646464647, ""recall_at_100"": 0.9590909090909091, ""recall_at_5"": 0.5393939393939394}",0.04930424998747185,0.06214644180145114,133,full,judge accuracy,"[""judge""]",133,4.117248249996919,5.666599849169142,295292129,500,54701150.0,True,complete,temporal-reasoning,0,0,s,0.7518796992481203
0.2628504672897196,0.2628504672897196,0,0.021803459999999983,4.905778499999996,4.907701854011975,6.066566562498338,3671328.0,573942.0,856,856,comparison_query,454f4011c0a5d61554920dc70d0b11bd576db193aca02aee3919a3073f1d640e,4000,225.0,binary_correct,multihoprag,0,0.011570200000000006,,,4.905778499999996,4.9173487,0.0,342.3889031250146,13323047,1,gemini-2.5-flash-lite,4.905778499999996,3999.663551401869,0.2628504672897196,856,856,gemini-3.6-flash,856,856,0,"{""all_evidence_at_budget"": 0.5829439252336449, ""evidence_recall_at_budget"": 0.7780373831775701, ""recall_at_10"": 0.8742211838006231, ""recall_at_100"": 0.9939641744548287, ""recall_at_5"": 0.7729750778816199}",0.0430104169936385,0.0823518649849575,856,full,judge accuracy,"[""judge""]",856,4.952769749535946,6.113007260748418,7106599,1,1423563.0,True,complete,comparison_query,0,0,"Full train split, including null questions",0.2628504672897196
0.7536764705882353,0.7536764705882353,0,0.006774465853658526,4.166296499999993,3.91275499999756,5.816943405778147,3434987.0,424015.0,816,816,inference_query,454f4011c0a5d61554920dc70d0b11bd576db193aca02aee3919a3073f1d640e,4000,615.0,binary_correct,multihoprag,0,0.01070679999999999,,,4.166296499999993,4.177003300000006,0.0,342.3889031250146,13323047,1,gemini-2.5-flash-lite,4.166296499999993,3999.5821078431372,0.7536764705882353,816,816,gemini-3.6-flash,816,816,0,"{""all_evidence_at_budget"": 0.18627450980392157, ""evidence_recall_at_budget"": 0.5974264705882353, ""recall_at_10"": 0.7615400326797386, ""recall_at_100"": 0.9917279411764706, ""recall_at_5"": 0.5758782679738562}",0.04361610452178866,0.077421989524737,816,full,judge accuracy,"[""judge""]",816,3.9500123125035316,5.8674369685322745,7106599,1,1423563.0,True,complete,inference_query,0,0,"Full train split, including null questions",0.7536764705882353
0.9335548172757475,0.9335548172757475,0,0.005729300711743775,1.6099335000000006,4.055749375023879,5.4376357910223305,1284293.0,172457.0,301,301,null_query,454f4011c0a5d61554920dc70d0b11bd576db193aca02aee3919a3073f1d640e,4000,281.0,binary_correct,multihoprag,0,0.0036224000000000004,,,1.6099335000000006,1.6135559000000008,0.0,342.3889031250146,13323047,1,gemini-2.5-flash-lite,1.6099335000000006,3999.4651162790697,0.9335548172757475,301,301,gemini-3.6-flash,301,0,0,{},0.04214375000447035,0.08300683402922004,301,full,judge accuracy,"[""judge""]",301,4.08791433396982,5.481908667017706,7106599,1,1423563.0,True,complete,null_query,0,0,"Full train split, including null questions",0.9335548172757475
0.24871355060034306,0.24871355060034306,0,0.023088894827586196,3.3478897499999984,4.711468124995008,5.944427804509178,2498253.0,393120.0,583,583,temporal_query,454f4011c0a5d61554920dc70d0b11bd576db193aca02aee3919a3073f1d640e,4000,145.0,binary_correct,multihoprag,0,0.008526699999999996,,,3.3478897499999984,3.3564164500000024,0.0,342.3889031250146,13323047,1,gemini-2.5-flash-lite,3.3478897499999984,3999.259005145798,0.24871355060034306,583,583,gemini-3.6-flash,583,583,0,"{""all_evidence_at_budget"": 0.49056603773584906, ""evidence_recall_at_budget"": 0.7398513436249285, ""recall_at_10"": 0.8664951400800457, ""recall_at_100"": 0.9977129788450543, ""recall_at_5"": 0.7484276729559748}",0.04454583302140236,0.08230635001091285,583,full,judge accuracy,"[""judge""]",583,4.748390917025972,5.983058746397727,7106599,1,1423563.0,True,complete,temporal_query,0,0,"Full train split, including null questions",0.24871355060034306
